assay,config,seq_len,n_variants,n_positions,seconds,peak_mem_gb,variants_per_s,positions_per_s,rho_expt,category,msa_depth,rho_fp32
GDIA_HUMAN_Silverstein_2021,int8_dyn,447,1154,445,18.487,0.852,62.4,24.07,0.4027127529549972,OrganismalFitness,Low,0.9873115391938823
GDIA_HUMAN_Silverstein_2021,int8_wo,447,1154,445,2.084,0.826,553.6,213.53,0.40021165102912293,OrganismalFitness,Low,0.9988679202176904
GFP_AEQVI_Sarkisyan_2016,bf16,238,51714,233,2.585,1.339,20001.7,90.14,0.10771219240927206,Activity,Low,0.9996754209504491
GFP_AEQVI_Sarkisyan_2016,fp32,238,51714,233,4.497,2.71,11500.7,51.81,0.1078902404517368,Activity,Low,1.0
GFP_AEQVI_Sarkisyan_2016,fp8_dyn,238,51714,233,4.265,0.755,12124.0,54.63,0.10674656607614338,Activity,Low,0.9961900602884955
GFP_AEQVI_Sarkisyan_2016,int4_wo,238,51714,233,6.079,0.608,8506.8,38.33,0.07828353491577972,Activity,Low,0.9761774944823567
GFP_AEQVI_Sarkisyan_2016,int8_dyn,238,51714,233,10.546,0.736,4903.6,22.09,0.10582925615572301,Activity,Low,0.9905880065868422
GFP_AEQVI_Sarkisyan_2016,int8_wo,238,51714,233,2.876,0.739,17978.4,81.02,0.10710285928396676,Activity,Low,0.9995662585694894
GLPA_HUMAN_Elazar_2016,bf16,150,245,15,0.042,1.305,5852.4,357.14,0.4240264174118238,Expression,Low,0.9998239466027943
GLPA_HUMAN_Elazar_2016,fp32,150,245,15,0.104,2.64,2364.3,144.23,0.4253074280491886,Expression,Low,1.0
GLPA_HUMAN_Elazar_2016,fp8_dyn,150,245,15,0.153,0.712,1597.2,98.04,0.41610777139162186,Expression,Low,0.9967184367469208
GLPA_HUMAN_Elazar_2016,int4_wo,150,245,15,0.171,0.575,1428.9,87.72,0.40171466912399645,Expression,Low,0.9900555637604934
GLPA_HUMAN_Elazar_2016,int8_dyn,150,245,15,0.616,0.726,397.6,24.35,0.41558753653424185,Expression,Low,0.9974042940599793
GLPA_HUMAN_Elazar_2016,int8_wo,150,245,15,0.059,0.704,4133.5,254.24,0.42421956364533675,Expression,Low,0.999730921000809
GRB2_HUMAN_Faure_2021,bf16,217,63366,56,1.436,1.333,44141.0,39.0,0.6484944053959742,OrganismalFitness,Medium,0.9999095287500157
GRB2_HUMAN_Faure_2021,fp32,217,63366,56,1.875,2.692,33789.8,29.87,0.6474109628930343,OrganismalFitness,Medium,1.0
GRB2_HUMAN_Faure_2021,fp8_dyn,217,63366,56,1.853,0.745,34188.3,30.22,0.6452660494965886,OrganismalFitness,Medium,0.9942760181052581
GRB2_HUMAN_Faure_2021,int4_wo,217,63366,56,2.178,0.603,29099.0,25.71,0.6638611182670882,OrganismalFitness,Medium,0.9809669065547354
GRB2_HUMAN_Faure_2021,int8_dyn,217,63366,56,3.564,0.76,17779.8,15.71,0.6561990300151873,OrganismalFitness,Medium,0.9972091426983699
GRB2_HUMAN_Faure_2021,int8_wo,217,63366,56,1.504,0.732,42120.4,37.23,0.6492347654631581,OrganismalFitness,Medium,0.9997755397662256
HCP_LAMBD_Tsuboyama_2023_2L6Q,bf16,55,1040,55,0.133,1.267,7797.2,413.53,0.6830874966488604,Stability,Medium,0.9997274199022779
HCP_LAMBD_Tsuboyama_2023_2L6Q,fp32,55,1040,55,0.211,2.566,4930.3,260.66,0.6858986129297031,Stability,Medium,1.0
HCP_LAMBD_Tsuboyama_2023_2L6Q,fp8_dyn,55,1040,55,0.522,0.667,1991.1,105.36,0.6900274124841942,Stability,Medium,0.9927463472041518
HCP_LAMBD_Tsuboyama_2023_2L6Q,int4_wo,55,1040,55,0.27,0.536,3848.8,203.7,0.6617571893153992,Stability,Medium,0.9674763258558462
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_dyn,55,1040,55,2.291,0.696,454.0,24.01,0.676279042725544,Stability,Medium,0.9919742859160913
HCP_LAMBD_Tsuboyama_2023_2L6Q,int8_wo,55,1040,55,0.196,0.667,5317.0,280.61,0.6828988254452845,Stability,Medium,0.9995359457788701
HECD1_HUMAN_Tsuboyama_2023_3DKM,bf16,72,5586,72,0.253,1.274,22065.9,284.58,0.38521033876734945,Stability,Medium,0.9996941259740602
HECD1_HUMAN_Tsuboyama_2023_3DKM,fp32,72,5586,72,0.392,2.58,14260.6,183.67,0.3867458413619562,Stability,Medium,1.0
HECD1_HUMAN_Tsuboyama_2023_3DKM,fp8_dyn,72,5586,72,0.757,0.676,7381.3,95.11,0.3751203442865327,Stability,Medium,0.9937414866519296
HECD1_HUMAN_Tsuboyama_2023_3DKM,int4_wo,72,5586,72,0.519,0.544,10766.3,138.73,0.3906656794196387,Stability,Medium,0.9764109212781421
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_dyn,72,5586,72,3.02,0.702,1849.8,23.84,0.38434892683098737,Stability,Medium,0.9972420882319776
HECD1_HUMAN_Tsuboyama_2023_3DKM,int8_wo,72,5586,72,0.33,0.673,16910.8,218.18,0.3853699173774045,Stability,Medium,0.9994846140275231
HEM3_HUMAN_Loggerenberg_2023,bf16,361,5689,342,0.969,1.388,5870.7,352.94,0.3933522560671922,Activity,Medium,0.9998749599811979
HEM3_HUMAN_Loggerenberg_2023,fp32,361,5689,342,4.549,2.804,1250.7,75.18,0.39323908377069877,Activity,Medium,1.0
HEM3_HUMAN_Loggerenberg_2023,fp8_dyn,361,5689,342,3.241,0.812,1755.4,105.52,0.39016823276490853,Activity,Medium,0.9959827895838407
HEM3_HUMAN_Loggerenberg_2023,int4_wo,361,5689,342,8.818,0.656,645.2,38.78,0.381150030480814,Activity,Medium,0.9800994320102352
HEM3_HUMAN_Loggerenberg_2023,int8_dyn,361,5689,342,14.06,0.816,404.6,24.32,0.3942122885295084,Activity,Medium,0.9964358226203553
HEM3_HUMAN_Loggerenberg_2023,int8_wo,361,5689,342,1.344,0.788,4232.9,254.46,0.39336649842101784,Activity,Medium,0.9996693334050054
HIS7_YEAST_Pokusaeva_2019,bf16,220,496137,171,35.217,1.334,14087.9,4.86,0.40991069239252004,OrganismalFitness,Medium,0.9994115907062161
HIS7_YEAST_Pokusaeva_2019,fp32,220,496137,171,36.396,2.694,13631.7,4.7,0.4112834113086981,OrganismalFitness,Medium,1.0
HIS7_YEAST_Pokusaeva_2019,fp8_dyn,220,496137,171,36.276,0.746,13676.7,4.71,0.3870748603376794,OrganismalFitness,Medium,0.9910504468701032
HIS7_YEAST_Pokusaeva_2019,int4_wo,220,496137,171,37.2,0.603,13336.8,4.6,0.3959837551693197,OrganismalFitness,Medium,0.899477953062871
HIS7_YEAST_Pokusaeva_2019,int8_dyn,220,496137,171,41.749,0.761,11883.9,4.1,0.4020512096958234,OrganismalFitness,Medium,0.9846037018986477
HIS7_YEAST_Pokusaeva_2019,int8_wo,220,496137,171,35.345,0.733,14036.8,4.84,0.40752105429703095,OrganismalFitness,Medium,0.9991103639588638
HMDH_HUMAN_Jiang_2019,bf16,888,16853,887,6.0,1.602,2808.8,147.83,0.5103494484680398,OrganismalFitness,Low,0.9997174553322226
HMDH_HUMAN_Jiang_2019,fp32,888,16853,887,32.463,3.219,519.2,27.32,0.5089492325091707,OrganismalFitness,Low,1.0
HMDH_HUMAN_Jiang_2019,fp8_dyn,888,16853,887,8.788,1.065,1917.7,100.93,0.5078281300815655,OrganismalFitness,Low,0.9954600958381347
HMDH_HUMAN_Jiang_2019,int4_wo,888,16853,887,55.894,0.869,301.5,15.87,0.5040642229836436,OrganismalFitness,Low,0.9716962610294144
HMDH_HUMAN_Jiang_2019,int8_dyn,888,16853,887,40.095,1.028,420.3,22.12,0.5064108446481643,OrganismalFitness,Low,0.9949910946598165
HMDH_HUMAN_Jiang_2019,int8_wo,888,16853,887,7.783,1.001,2165.4,113.97,0.5104414537387612,OrganismalFitness,Low,0.9994973217570905
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,bf16,709,2252,119,0.645,1.529,3490.8,184.5,0.2552933935049492,OrganismalFitness,Medium,0.9997698049923968
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,fp32,709,2252,119,3.165,3.08,711.5,37.6,0.2565104500330355,OrganismalFitness,Medium,1.0
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,fp8_dyn,709,2252,119,1.131,0.979,1991.5,105.22,0.26092544442320037,OrganismalFitness,Medium,0.9921444662895048
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,int4_wo,709,2252,119,5.985,0.796,376.2,19.88,0.24881281562024624,OrganismalFitness,Medium,0.9712109358202239
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,int8_dyn,709,2252,119,5.165,0.956,436.0,23.04,0.2615778350381819,OrganismalFitness,Medium,0.9948547387564874
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,int8_wo,709,2252,119,0.85,0.928,2649.3,140.0,0.25368374187303383,OrganismalFitness,Medium,0.9993917279116435
HSP82_YEAST_Flynn_2019,bf16,709,13294,707,3.824,1.529,3476.6,184.88,0.2824697383572292,OrganismalFitness,Medium,0.9997957414687906
HSP82_YEAST_Flynn_2019,fp32,709,13294,707,18.797,3.08,707.2,37.61,0.2832633236069913,OrganismalFitness,Medium,1.0
HSP82_YEAST_Flynn_2019,fp8_dyn,709,13294,707,6.663,0.979,1995.1,106.11,0.2776501746718212,OrganismalFitness,Medium,0.9938599330998603
HSP82_YEAST_Flynn_2019,int4_wo,709,13294,707,35.536,0.796,374.1,19.9,0.2795301618553164,OrganismalFitness,Medium,0.9724390951560324
HSP82_YEAST_Flynn_2019,int8_dyn,709,13294,707,30.534,0.956,435.4,23.15,0.27934673140080357,OrganismalFitness,Medium,0.9946842894477448
HSP82_YEAST_Flynn_2019,int8_wo,709,13294,707,5.018,0.928,2649.3,140.89,0.2814678570982036,OrganismalFitness,Medium,0.9995255083822313
HSP82_YEAST_Mishra_2016,bf16,709,4323,229,1.241,1.529,3483.1,184.53,0.46011118363593145,OrganismalFitness,Medium,0.9998359220319208
HSP82_YEAST_Mishra_2016,fp32,709,4323,229,6.104,3.08,708.2,37.52,0.46120440855108114,OrganismalFitness,Medium,1.0
HSP82_YEAST_Mishra_2016,fp8_dyn,709,4323,229,2.175,0.979,1987.7,105.29,0.4545156114394577,OrganismalFitness,Medium,0.9958966099844215
HSP82_YEAST_Mishra_2016,int4_wo,709,4323,229,11.513,0.796,375.5,19.89,0.44360578763372244,OrganismalFitness,Medium,0.975216947530235
HSP82_YEAST_Mishra_2016,int8_dyn,709,4323,229,9.946,0.956,434.6,23.02,0.4579929413498731,OrganismalFitness,Medium,0.9970612710925391
HSP82_YEAST_Mishra_2016,int8_wo,709,4323,229,1.63,0.928,2652.8,140.49,0.4598385048774073,OrganismalFitness,Medium,0.9996313926647195
HXK4_HUMAN_Gersing_2022_activity,bf16,465,8570,464,1.699,1.43,5042.7,273.1,0.5164512890936394,OrganismalFitness,Medium,0.9998769626570276
HXK4_HUMAN_Gersing_2022_activity,fp32,465,8570,464,8.619,2.885,994.3,53.83,0.5166112407428463,OrganismalFitness,Medium,1.0
HXK4_HUMAN_Gersing_2022_activity,fp8_dyn,465,8570,464,4.376,0.861,1958.3,106.03,0.5142699087602358,OrganismalFitness,Medium,0.9957775702140691
HXK4_HUMAN_Gersing_2022_activity,int4_wo,465,8570,464,15.357,0.698,558.1,30.21,0.5065010725807213,OrganismalFitness,Medium,0.9788299924557662
HXK4_HUMAN_Gersing_2022_activity,int8_dyn,465,8570,464,19.288,0.857,444.3,24.06,0.5138031526130823,OrganismalFitness,Medium,0.9959669976465821
HXK4_HUMAN_Gersing_2022_activity,int8_wo,465,8570,464,2.289,0.829,3744.7,202.71,0.5148918670430666,OrganismalFitness,Medium,0.9996836775889963
HXK4_HUMAN_Gersing_2023_abundance,bf16,465,8396,463,1.696,1.43,4950.2,273.0,0.3672595608315452,Expression,Medium,0.9998762283629461
HXK4_HUMAN_Gersing_2023_abundance,fp32,465,8396,463,8.578,2.885,978.8,53.98,0.3674390202342954,Expression,Medium,1.0
HXK4_HUMAN_Gersing_2023_abundance,fp8_dyn,465,8396,463,4.348,0.861,1931.1,106.49,0.3629913198552871,Expression,Medium,0.9958914163852268
HXK4_HUMAN_Gersing_2023_abundance,int4_wo,465,8396,463,15.322,0.698,548.0,30.22,0.35797972455989147,Expression,Medium,0.9787413481766556
HXK4_HUMAN_Gersing_2023_abundance,int8_dyn,465,8396,463,19.286,0.857,435.3,24.01,0.3663694618387043,Expression,Medium,0.9959854343557946
HXK4_HUMAN_Gersing_2023_abundance,int8_wo,465,8396,463,2.279,0.829,3684.8,203.16,0.36688132660136547,Expression,Medium,0.9996866556073337
I6TAH8_I68A0_Doud_2015,bf16,498,9462,498,1.895,1.447,4992.4,262.8,0.020871901366029337,OrganismalFitness,Medium,0.9999054694382618
I6TAH8_I68A0_Doud_2015,fp32,498,9462,498,10.306,2.913,918.1,48.32,0.020421121955995245,OrganismalFitness,Medium,1.0
I6TAH8_I68A0_Doud_2015,fp8_dyn,498,9462,498,4.716,0.879,2006.3,105.6,0.018194857204011414,OrganismalFitness,Medium,0.9988022989828611
I6TAH8_I68A0_Doud_2015,int4_wo,498,9462,498,17.612,0.714,537.2,28.28,0.019769174987442715,OrganismalFitness,Medium,0.993756877203594
I6TAH8_I68A0_Doud_2015,int8_dyn,498,9462,498,19.2,0.842,492.8,25.94,0.020647153482479686,OrganismalFitness,Medium,0.9978640121886594
I6TAH8_I68A0_Doud_2015,int8_wo,498,9462,498,2.566,0.847,3688.1,194.08,0.021158848590515672,OrganismalFitness,Medium,0.9998303310212493
IF1_ECOLI_Kelsic_2016,bf16,72,1367,72,0.17,1.274,8030.3,423.53,0.5983449361634516,OrganismalFitness,High,0.9998490801049509
IF1_ECOLI_Kelsic_2016,fp32,72,1367,72,0.309,2.58,4429.0,233.01,0.5986819298853202,OrganismalFitness,High,1.0
IF1_ECOLI_Kelsic_2016,fp8_dyn,72,1367,72,0.674,0.676,2029.4,106.82,0.5950133314513415,OrganismalFitness,High,0.9958594703425703
IF1_ECOLI_Kelsic_2016,int4_wo,72,1367,72,0.436,0.544,3134.2,165.14,0.5751691242829098,OrganismalFitness,High,0.9741393873728095
IF1_ECOLI_Kelsic_2016,int8_dyn,72,1367,72,2.934,0.702,465.9,24.54,0.5950859874251941,OrganismalFitness,High,0.99613414282623
IF1_ECOLI_Kelsic_2016,int8_wo,72,1367,72,0.248,0.673,5520.7,290.32,0.598312559942675,OrganismalFitness,High,0.9995445932648791
ILF3_HUMAN_Tsuboyama_2023_2L33,bf16,71,1329,71,0.172,1.273,7705.0,412.79,0.314889919165379,Stability,High,0.9991320300274823
ILF3_HUMAN_Tsuboyama_2023_2L33,fp32,71,1329,71,0.305,2.58,4350.7,232.79,0.317899640449815,Stability,High,1.0
ILF3_HUMAN_Tsuboyama_2023_2L33,fp8_dyn,71,1329,71,0.674,0.676,1973.2,105.34,0.31934586103221513,Stability,High,0.9663161755206168
ILF3_HUMAN_Tsuboyama_2023_2L33,int4_wo,71,1329,71,0.425,0.542,3125.5,167.06,0.3606078112453517,Stability,High,0.8903565365802809
ILF3_HUMAN_Tsuboyama_2023_2L33,int8_dyn,71,1329,71,2.944,0.701,451.4,24.12,0.32902283975115526,Stability,High,0.9799191197929822
ILF3_HUMAN_Tsuboyama_2023_2L33,int8_wo,71,1329,71,0.247,0.673,5376.8,287.45,0.3198437955254363,Stability,High,0.998465303181547
ISDH_STAAW_Tsuboyama_2023_2LHR,bf16,55,1944,55,0.151,1.267,12845.0,364.24,0.42917016701793687,Stability,High,0.9999679710623595
ISDH_STAAW_Tsuboyama_2023_2LHR,fp32,55,1944,55,0.229,2.566,8476.5,240.17,0.4291134147606154,Stability,High,1.0
ISDH_STAAW_Tsuboyama_2023_2LHR,fp8_dyn,55,1944,55,0.541,0.667,3595.4,101.66,0.43103562187929045,Stability,High,0.9989641837175007
ISDH_STAAW_Tsuboyama_2023_2LHR,int4_wo,55,1944,55,0.289,0.536,6722.9,190.31,0.4445585481620273,Stability,High,0.9932001195057776
ISDH_STAAW_Tsuboyama_2023_2LHR,int8_dyn,55,1944,55,2.31,0.696,841.7,23.81,0.4246164828031583,Stability,High,0.9985018224067348
ISDH_STAAW_Tsuboyama_2023_2LHR,int8_wo,55,1944,55,0.212,0.667,9161.0,259.43,0.426927372399862,Stability,High,0.9998870720134383
KCNE1_HUMAN_Muhammad_2023_expression,bf16,129,2339,127,0.308,1.296,7596.0,412.34,0.10598921200943837,Expression,Medium,0.999667901151075
KCNE1_HUMAN_Muhammad_2023_expression,fp32,129,2339,127,0.815,2.623,2869.5,155.83,0.10603610562984739,Expression,Medium,1.0
KCNE1_HUMAN_Muhammad_2023_expression,fp8_dyn,129,2339,127,1.21,0.703,1933.3,104.96,0.11641923059641314,Expression,Medium,0.9897853560408761
KCNE1_HUMAN_Muhammad_2023_expression,int4_wo,129,2339,127,1.264,0.563,1850.3,100.47,0.10899667267458547,Expression,Medium,0.9365084116164537
KCNE1_HUMAN_Muhammad_2023_expression,int8_dyn,129,2339,127,5.215,0.725,448.5,24.35,0.10733111558082437,Expression,Medium,0.9900656167422696
KCNE1_HUMAN_Muhammad_2023_expression,int8_wo,129,2339,127,0.448,0.696,5217.1,283.48,0.10857358661693589,Expression,Medium,0.9992779780090437
KCNE1_HUMAN_Muhammad_2023_function,bf16,129,2315,127,0.304,1.296,7616.4,417.76,0.5235521864182141,Activity,Medium,0.9996669635793439
KCNE1_HUMAN_Muhammad_2023_function,fp32,129,2315,127,0.814,2.623,2843.1,156.02,0.5246530085789249,Activity,Medium,1.0
KCNE1_HUMAN_Muhammad_2023_function,fp8_dyn,129,2315,127,1.196,0.703,1935.0,106.19,0.5206459274878814,Activity,Medium,0.9897732255575397
KCNE1_HUMAN_Muhammad_2023_function,int4_wo,129,2315,127,1.263,0.563,1832.5,100.55,0.5235897986165812,Activity,Medium,0.9364707651673986
KCNE1_HUMAN_Muhammad_2023_function,int8_dyn,129,2315,127,5.214,0.725,444.0,24.36,0.5272669076334583,Activity,Medium,0.9901166272176828
KCNE1_HUMAN_Muhammad_2023_function,int8_wo,129,2315,127,0.443,0.696,5222.9,286.68,0.5243548431768443,Activity,Medium,0.999276955517891
KCNJ2_MOUSE_Coyote-Maestas_2022_function,bf16,428,6963,391,1.338,1.417,5205.4,292.23,0.38138654257618576,Activity,Medium,0.9998379878341469
KCNJ2_MOUSE_Coyote-Maestas_2022_function,fp32,428,6963,391,7.042,2.86,988.8,55.52,0.3819849496248601,Activity,Medium,1.0
KCNJ2_MOUSE_Coyote-Maestas_2022_function,fp8_dyn,428,6963,391,3.684,0.846,1890.0,106.13,0.38182157413795415,Activity,Medium,0.9951617803401864
KCNJ2_MOUSE_Coyote-Maestas_2022_function,int4_wo,428,6963,391,11.929,0.684,583.7,32.78,0.3697096177561385,Activity,Medium,0.9761357542602106
KCNJ2_MOUSE_Coyote-Maestas_2022_function,int8_dyn,428,6963,391,16.192,0.844,430.0,24.15,0.3807687439737999,Activity,Medium,0.9961671618921532
KCNJ2_MOUSE_Coyote-Maestas_2022_function,int8_wo,428,6963,391,1.818,0.816,3829.1,215.07,0.38248242337472843,Activity,Medium,0.9996855132865328
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,bf16,428,6917,391,1.335,1.417,5181.6,292.88,0.3513238956611996,Expression,Medium,0.9998385045729506
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,fp32,428,6917,391,7.04,2.86,982.5,55.54,0.3515717461794346,Expression,Medium,1.0
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,fp8_dyn,428,6917,391,3.68,0.846,1879.7,106.25,0.3494426177186495,Expression,Medium,0.9951321208830718
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,int4_wo,428,6917,391,11.926,0.684,580.0,32.79,0.34852435854591374,Expression,Medium,0.9760539447276191
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,int8_dyn,428,6917,391,16.206,0.844,426.8,24.13,0.35582699284012237,Expression,Medium,0.9961581845115043
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,int8_wo,428,6917,391,1.817,0.816,3807.1,215.19,0.35098098155838553,Expression,Medium,0.9996850851574983
KKA2_KLEPN_Melnikov_2014,bf16,264,4960,264,0.642,1.35,7721.3,411.21,0.6010625074096984,OrganismalFitness,High,0.9998403932591958
KKA2_KLEPN_Melnikov_2014,fp32,264,4960,264,3.11,2.73,1594.6,84.89,0.6014363104582747,OrganismalFitness,High,1.0
KKA2_KLEPN_Melnikov_2014,fp8_dyn,264,4960,264,2.506,0.767,1979.1,105.35,0.5972678680792284,OrganismalFitness,High,0.9959086804328493
KKA2_KLEPN_Melnikov_2014,int4_wo,264,4960,264,5.063,0.618,979.7,52.14,0.5717712157614618,OrganismalFitness,High,0.9756752629650746
KKA2_KLEPN_Melnikov_2014,int8_dyn,264,4960,264,10.783,0.779,460.0,24.48,0.5942488304105223,OrganismalFitness,High,0.9963813736890956
KKA2_KLEPN_Melnikov_2014,int8_wo,264,4960,264,0.93,0.749,5333.3,283.87,0.6012070786008658,OrganismalFitness,High,0.9996535060226105
LGK_LIPST_Klesmith_2015,bf16,439,7890,439,1.526,1.421,5171.7,287.68,0.5153876257337792,Activity,Medium,0.9997850408449418
LGK_LIPST_Klesmith_2015,fp32,439,7890,439,7.943,2.868,993.4,55.27,0.5151051038300486,Activity,Medium,1.0
LGK_LIPST_Klesmith_2015,fp8_dyn,439,7890,439,4.105,0.85,1922.0,106.94,0.5186364211328007,Activity,Medium,0.9936034517392056
LGK_LIPST_Klesmith_2015,int4_wo,439,7890,439,13.71,0.687,575.5,32.02,0.496069986620425,Activity,Medium,0.9713905958448309
LGK_LIPST_Klesmith_2015,int8_dyn,439,7890,439,18.174,0.849,434.1,24.16,0.5114854993007341,Activity,Medium,0.9944310447633108
LGK_LIPST_Klesmith_2015,int8_wo,439,7890,439,2.063,0.82,3823.7,212.8,0.5147293878963245,Activity,Medium,0.9995174081104601
LYAM1_HUMAN_Elazar_2016,bf16,372,359,23,0.071,1.396,5077.1,323.94,0.30810908912146656,Expression,Medium,0.9998122234316668
LYAM1_HUMAN_Elazar_2016,fp32,372,359,23,0.322,2.813,1114.3,71.43,0.31018037833862344,Expression,Medium,1.0
LYAM1_HUMAN_Elazar_2016,fp8_dyn,372,359,23,0.234,0.818,1532.8,98.29,0.2977167605609111,Expression,Medium,0.9970452464413191
LYAM1_HUMAN_Elazar_2016,int4_wo,372,359,23,0.613,0.663,585.6,37.52,0.2918203022634664,Expression,Medium,0.9866062686811378
LYAM1_HUMAN_Elazar_2016,int8_dyn,372,359,23,0.989,0.82,363.2,23.26,0.3092298916983211,Expression,Medium,0.9970215134996723
LYAM1_HUMAN_Elazar_2016,int8_wo,372,359,23,0.097,0.795,3718.5,237.11,0.3081735702397073,Expression,Medium,0.9996599789900692
MAFG_MOUSE_Tsuboyama_2023_1K1V,bf16,41,1429,41,0.141,1.261,10118.1,290.78,0.4800057949720899,Stability,Medium,0.999940231819782
MAFG_MOUSE_Tsuboyama_2023_1K1V,fp32,41,1429,41,0.284,2.555,5027.2,144.37,0.48027793480166353,Stability,Medium,1.0
MAFG_MOUSE_Tsuboyama_2023_1K1V,fp8_dyn,41,1429,41,0.47,0.66,3040.1,87.23,0.5076165779170783,Stability,Medium,0.9977158944722455
MAFG_MOUSE_Tsuboyama_2023_1K1V,int4_wo,41,1429,41,0.197,0.529,7263.0,208.12,0.49582069340588697,Stability,Medium,0.9954157458921357
MAFG_MOUSE_Tsuboyama_2023_1K1V,int8_dyn,41,1429,41,1.972,0.691,724.8,20.79,0.48162840116032574,Stability,Medium,0.9980311516456823
MAFG_MOUSE_Tsuboyama_2023_1K1V,int8_wo,41,1429,41,0.189,0.664,7564.0,216.93,0.4783290930817772,Stability,Medium,0.9998156733149294
MBD11_ARATH_Tsuboyama_2023_6ACV,bf16,66,2116,66,0.185,1.272,11410.0,356.76,0.7029142120059119,Stability,Medium,0.9996537649776845
MBD11_ARATH_Tsuboyama_2023_6ACV,fp32,66,2116,66,0.309,2.575,6855.6,213.59,0.6987044437306393,Stability,Medium,1.0
MBD11_ARATH_Tsuboyama_2023_6ACV,fp8_dyn,66,2116,66,0.693,0.673,3052.7,95.24,0.704471407638496,Stability,Medium,0.9929033188923158
MBD11_ARATH_Tsuboyama_2023_6ACV,int4_wo,66,2116,66,0.406,0.54,5211.4,162.56,0.7523722275895366,Stability,Medium,0.9604768899103997
MBD11_ARATH_Tsuboyama_2023_6ACV,int8_dyn,66,2116,66,2.601,0.679,813.7,25.37,0.678669447909783,Stability,Medium,0.9946888102217316
MBD11_ARATH_Tsuboyama_2023_6ACV,int8_wo,66,2116,66,0.262,0.671,8062.1,251.91,0.6995783508395569,Stability,Medium,0.9996277081489123
MET_HUMAN_Estevam_2023,bf16,287,5393,287,0.718,1.36,7507.8,399.72,0.5896225104668562,Activity,Medium,0.999874474481542
MET_HUMAN_Estevam_2023,fp32,287,5393,287,3.42,2.752,1577.0,83.92,0.5899325025573996,Activity,Medium,1.0
MET_HUMAN_Estevam_2023,fp8_dyn,287,5393,287,2.702,0.78,1995.8,106.22,0.585290290892668,Activity,Medium,0.9959641328958063
MET_HUMAN_Estevam_2023,int4_wo,287,5393,287,5.94,0.626,908.0,48.32,0.5667416635645485,Activity,Medium,0.980832279286014
MET_HUMAN_Estevam_2023,int8_dyn,287,5393,287,11.758,0.79,458.7,24.41,0.5864834998765582,Activity,Medium,0.997413834519139
MET_HUMAN_Estevam_2023,int8_wo,287,5393,287,1.007,0.76,5354.8,285.0,0.5886555309510393,Activity,Medium,0.9997088098661715
MK01_HUMAN_Brenan_2016,bf16,360,6809,359,1.025,1.388,6644.7,350.24,0.17820384196154337,OrganismalFitness,Medium,0.999876871227666
MK01_HUMAN_Brenan_2016,fp32,360,6809,359,4.78,2.803,1424.4,75.1,0.17818001159959865,OrganismalFitness,Medium,1.0
MK01_HUMAN_Brenan_2016,fp8_dyn,360,6809,359,3.393,0.811,2006.7,105.81,0.1812457377429417,OrganismalFitness,Medium,0.9958230817224613
MK01_HUMAN_Brenan_2016,int4_wo,360,6809,359,9.251,0.655,736.0,38.81,0.1793790224456115,OrganismalFitness,Medium,0.9707869304809532
MK01_HUMAN_Brenan_2016,int8_dyn,360,6809,359,14.73,0.816,462.3,24.37,0.17869434303988865,OrganismalFitness,Medium,0.9969028648166443
MK01_HUMAN_Brenan_2016,int8_wo,360,6809,359,1.413,0.788,4817.7,254.07,0.17804587192196203,OrganismalFitness,Medium,0.9996684799751493
MLAC_ECOLI_MacRae_2023,bf16,211,4007,211,0.526,1.329,7619.3,401.14,0.3816539310391506,OrganismalFitness,Medium,0.9998351726242515
MLAC_ECOLI_MacRae_2023,fp32,211,4007,211,2.156,2.69,1858.9,97.87,0.3820805342713475,OrganismalFitness,Medium,1.0
MLAC_ECOLI_MacRae_2023,fp8_dyn,211,4007,211,2.048,0.742,1956.6,103.03,0.3786456681361746,OrganismalFitness,Medium,0.9942704039644479
MLAC_ECOLI_MacRae_2023,int4_wo,211,4007,211,3.282,0.597,1221.0,64.29,0.3807812577410602,OrganismalFitness,Medium,0.970959836000471
MLAC_ECOLI_MacRae_2023,int8_dyn,211,4007,211,8.83,0.757,453.8,23.9,0.38184560132966905,OrganismalFitness,Medium,0.9957876007680406
MLAC_ECOLI_MacRae_2023,int8_wo,211,4007,211,0.768,0.728,5218.6,274.74,0.38438753782556684,OrganismalFitness,Medium,0.9995877795214191
MSH2_HUMAN_Jia_2020,bf16,934,16749,934,6.62,1.62,2530.2,141.09,0.3390418243876927,OrganismalFitness,Medium,0.9996335608566104
