assay,config,seq_len,n_variants,n_positions,seconds,peak_mem_gb,variants_per_s,positions_per_s,rho_expt,category,msa_depth,rho_fp32
OPSD_HUMAN_Wan_2019,fp8_dyn,348,165,109,1.143,3.014,144.4,95.36,0.45673671901955765,Expression,High,0.9925619895693577
OPSD_HUMAN_Wan_2019,int4_wo,348,165,109,8.88,1.911,18.6,12.27,0.4605819770223804,Expression,High,0.9702453066047778
OPSD_HUMAN_Wan_2019,int8_dyn,348,165,109,5.434,3.082,30.4,20.06,0.4909047315975678,Expression,High,0.9853477920860857
OPSD_HUMAN_Wan_2019,int8_dyn_asym,348,165,109,2.379,3.226,69.4,45.82,0.4509109997937613,Expression,High,0.9972170110464516
OPSD_HUMAN_Wan_2019,int8_dyn_sq,348,165,109,5.445,3.146,30.3,20.02,0.45392276293097306,Expression,High,0.9955934367862395
OPSD_HUMAN_Wan_2019,int8_wo,348,165,109,0.967,2.965,170.6,112.72,0.4555079666091547,Expression,High,0.9991618319057866
OTC_HUMAN_Lo_2023,bf16,354,1570,322,2.103,5.599,746.4,153.11,0.5105024368934783,Activity,Medium,0.9998514166890482
OTC_HUMAN_Lo_2023,fp32,354,1570,322,15.591,11.302,100.7,20.65,0.5095859731344979,Activity,Medium,1.0
OTC_HUMAN_Lo_2023,fp8_dyn,354,1570,322,3.312,3.019,474.0,97.22,0.5100910408693388,Activity,Medium,0.9963643645254571
OTC_HUMAN_Lo_2023,int4_wo,354,1570,322,26.681,1.916,58.8,12.07,0.5017663852703239,Activity,Medium,0.98553447950839
OTC_HUMAN_Lo_2023,int8_dyn,354,1570,322,17.5,2.964,89.7,18.4,0.5275983128515942,Activity,Medium,0.9927972617507658
OTC_HUMAN_Lo_2023,int8_dyn_asym,354,1570,322,7.166,3.234,219.1,44.93,0.515697596722531,Activity,Medium,0.9983560421493506
OTC_HUMAN_Lo_2023,int8_dyn_sq,354,1570,322,17.491,2.973,89.8,18.41,0.5133128585438594,Activity,Medium,0.9971680929056237
OTC_HUMAN_Lo_2023,int8_wo,354,1570,322,2.886,2.97,544.1,111.57,0.5112497919156498,Activity,Medium,0.999671330916141
OTU7A_HUMAN_Tsuboyama_2023_2L2D,bf16,42,635,42,0.126,5.354,5057.9,333.33,0.3645859156245561,Stability,High,0.9993150707251414
OTU7A_HUMAN_Tsuboyama_2023_2L2D,fp32,42,635,42,0.36,10.818,1761.7,116.67,0.3621647942778059,Stability,High,1.0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,fp8_dyn,42,635,42,0.497,2.727,1278.0,84.51,0.36933739718336345,Stability,High,0.9847999550279907
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int4_wo,42,635,42,0.477,1.671,1331.7,88.05,0.48276299704145587,Stability,High,0.9119800838448293
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_dyn,42,635,42,1.946,2.816,326.2,21.58,0.3643236339823847,Stability,High,0.9574549420772083
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_dyn_asym,42,635,42,0.703,2.806,903.9,59.74,0.34854290674257593,Stability,High,0.9872519835164939
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_dyn_sq,42,635,42,1.909,2.826,332.7,22.0,0.3640842768197291,Stability,High,0.9935075457204702
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_wo,42,635,42,0.18,2.755,3524.1,233.33,0.3624667910472872,Stability,High,0.9985336203002916
OXDA_RHOTO_Vanella_2023_activity,bf16,364,6396,364,2.443,5.608,2618.5,149.0,0.39081734364993953,Activity,High,0.9998689638573103
OXDA_RHOTO_Vanella_2023_activity,fp32,364,6396,364,17.704,11.314,361.3,20.56,0.39028060827277966,Activity,High,1.0
OXDA_RHOTO_Vanella_2023_activity,fp8_dyn,364,6396,364,3.82,3.027,1674.4,95.29,0.38918506017823445,Activity,High,0.9961603110200318
OXDA_RHOTO_Vanella_2023_activity,int4_wo,364,6396,364,31.039,1.926,206.1,11.73,0.3783781791791399,Activity,High,0.9867070583600377
OXDA_RHOTO_Vanella_2023_activity,int8_dyn,364,6396,364,18.075,3.093,353.9,20.14,0.3871027154000652,Activity,High,0.992257455719338
OXDA_RHOTO_Vanella_2023_activity,int8_dyn_asym,364,6396,364,8.235,3.25,776.7,44.2,0.39211742565738367,Activity,High,0.9984920846588341
OXDA_RHOTO_Vanella_2023_activity,int8_dyn_sq,364,6396,364,18.065,3.158,354.1,20.15,0.3875332135517173,Activity,High,0.9974964113208261
OXDA_RHOTO_Vanella_2023_activity,int8_wo,364,6396,364,3.355,2.979,1906.4,108.49,0.3905809177145595,Activity,High,0.9997052258220663
OXDA_RHOTO_Vanella_2023_expression,bf16,364,6769,364,2.445,5.608,2768.0,148.88,0.35140123844340276,Expression,High,0.9998739150359847
OXDA_RHOTO_Vanella_2023_expression,fp32,364,6769,364,17.69,11.314,382.6,20.58,0.3509820783542683,Expression,High,1.0
OXDA_RHOTO_Vanella_2023_expression,fp8_dyn,364,6769,364,3.812,3.027,1775.8,95.49,0.3524296556713841,Expression,High,0.9962625662542025
OXDA_RHOTO_Vanella_2023_expression,int4_wo,364,6769,364,31.04,1.926,218.1,11.73,0.33932524473529974,Expression,High,0.9872651389194386
OXDA_RHOTO_Vanella_2023_expression,int8_dyn,364,6769,364,18.091,3.093,374.2,20.12,0.35959508577987886,Expression,High,0.9924359386126245
OXDA_RHOTO_Vanella_2023_expression,int8_dyn_asym,364,6769,364,8.237,3.25,821.8,44.19,0.35394964032993137,Expression,High,0.998554803482517
OXDA_RHOTO_Vanella_2023_expression,int8_dyn_sq,364,6769,364,18.057,3.158,374.9,20.16,0.35145244292246264,Expression,High,0.9975661074890473
OXDA_RHOTO_Vanella_2023_expression,int8_wo,364,6769,364,3.355,2.979,2017.4,108.49,0.3516421603479685,Expression,High,0.9997148051283834
P53_HUMAN_Giacomelli_2018_Null_Etoposide,bf16,393,7467,393,2.858,5.63,2612.3,137.51,0.46827302072657784,OrganismalFitness,Low,0.9998610344329021
P53_HUMAN_Giacomelli_2018_Null_Etoposide,fp32,393,7467,393,20.14,11.361,370.8,19.51,0.46863352448455337,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,fp8_dyn,393,7467,393,4.142,3.056,1802.9,94.88,0.46211323320216985,OrganismalFitness,Low,0.9965994348824937
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int4_wo,393,7467,393,36.206,1.948,206.2,10.85,0.47210971184631506,OrganismalFitness,Low,0.984095556325516
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_dyn,393,7467,393,19.925,3.117,374.8,19.72,0.47259248843760676,OrganismalFitness,Low,0.989191194470645
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_dyn_asym,393,7467,393,9.588,3.296,778.8,40.99,0.46912600570736707,OrganismalFitness,Low,0.9984677451046298
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_dyn_sq,393,7467,393,19.94,3.186,374.5,19.71,0.46528937403776754,OrganismalFitness,Low,0.9969152713063619
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_wo,393,7467,393,3.888,3.002,1920.5,101.08,0.46841639481799635,OrganismalFitness,Low,0.9997002384861308
P53_HUMAN_Giacomelli_2018_Null_Nutlin,bf16,393,7467,393,2.859,5.63,2611.6,137.46,0.43043312846623893,OrganismalFitness,Low,0.9998610344329021
P53_HUMAN_Giacomelli_2018_Null_Nutlin,fp32,393,7467,393,20.158,11.361,370.4,19.5,0.430845338831885,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,fp8_dyn,393,7467,393,4.118,3.056,1813.1,95.43,0.4243224884518122,OrganismalFitness,Low,0.9965994348824937
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int4_wo,393,7467,393,36.208,1.948,206.2,10.85,0.4317455317880314,OrganismalFitness,Low,0.984095556325516
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_dyn,393,7467,393,19.926,3.117,374.7,19.72,0.4366400214062806,OrganismalFitness,Low,0.989191194470645
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_dyn_asym,393,7467,393,9.577,3.296,779.7,41.04,0.4333309368910695,OrganismalFitness,Low,0.9984677451046298
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_dyn_sq,393,7467,393,19.925,3.186,374.7,19.72,0.4293108052528982,OrganismalFitness,Low,0.9969152713063619
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_wo,393,7467,393,3.89,3.002,1919.4,101.03,0.4311041389422097,OrganismalFitness,Low,0.9997002384861308
P53_HUMAN_Giacomelli_2018_WT_Nutlin,bf16,393,7467,393,2.868,5.63,2603.9,137.03,0.4458522715547944,OrganismalFitness,Low,0.9998610344329021
P53_HUMAN_Giacomelli_2018_WT_Nutlin,fp32,393,7467,393,20.135,11.361,370.8,19.52,0.44639783553561524,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,fp8_dyn,393,7467,393,4.133,3.056,1806.7,95.09,0.43700995464736925,OrganismalFitness,Low,0.9965994348824937
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int4_wo,393,7467,393,36.206,1.948,206.2,10.85,0.43490545524737634,OrganismalFitness,Low,0.984095556325516
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_dyn,393,7467,393,19.923,3.117,374.8,19.73,0.45549931331867943,OrganismalFitness,Low,0.989191194470645
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_dyn_asym,393,7467,393,9.575,3.296,779.8,41.04,0.44915846163002204,OrganismalFitness,Low,0.9984677451046298
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_dyn_sq,393,7467,393,19.932,3.186,374.6,19.72,0.44429810957856597,OrganismalFitness,Low,0.9969152713063619
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_wo,393,7467,393,3.887,3.002,1921.2,101.11,0.4464845127034922,OrganismalFitness,Low,0.9997002384861308
P53_HUMAN_Kotler_2018,bf16,393,1048,190,1.358,5.63,772.0,139.91,0.6988358218221749,OrganismalFitness,Low,0.9998344947253738
P53_HUMAN_Kotler_2018,fp32,393,1048,190,9.732,11.361,107.7,19.52,0.6983686519077006,OrganismalFitness,Low,1.0
P53_HUMAN_Kotler_2018,fp8_dyn,393,1048,190,1.959,3.056,534.9,96.99,0.698154293711353,OrganismalFitness,Low,0.9963814326617381
P53_HUMAN_Kotler_2018,int4_wo,393,1048,190,17.478,1.948,60.0,10.87,0.6911176561294197,OrganismalFitness,Low,0.9829995315134359
P53_HUMAN_Kotler_2018,int8_dyn,393,1048,190,9.545,3.117,109.8,19.91,0.702372367052405,OrganismalFitness,Low,0.990368243672994
P53_HUMAN_Kotler_2018,int8_dyn_asym,393,1048,190,4.598,3.296,227.9,41.32,0.6988785893979343,OrganismalFitness,Low,0.9984866435356294
P53_HUMAN_Kotler_2018,int8_dyn_sq,393,1048,190,9.556,3.186,109.7,19.88,0.6943651644575859,OrganismalFitness,Low,0.9955265440449406
P53_HUMAN_Kotler_2018,int8_wo,393,1048,190,1.851,3.002,566.2,102.65,0.6985914880936213,OrganismalFitness,Low,0.9996141277851501
P84126_THETH_Chan_2017,bf16,254,1519,80,0.386,5.519,3939.4,207.25,0.5967974496216935,OrganismalFitness,Medium,0.9998348683613468
P84126_THETH_Chan_2017,fp32,254,1519,80,3.158,11.144,480.9,25.33,0.595584061602616,OrganismalFitness,Medium,1.0
P84126_THETH_Chan_2017,fp8_dyn,254,1519,80,0.82,2.924,1852.6,97.56,0.600292402062259,OrganismalFitness,Medium,0.9965556763563623
P84126_THETH_Chan_2017,int4_wo,254,1519,80,4.784,1.836,317.5,16.72,0.6063518840634364,OrganismalFitness,Medium,0.9844089710866477
P84126_THETH_Chan_2017,int8_dyn,254,1519,80,3.809,2.884,398.8,21.0,0.6111755206105453,OrganismalFitness,Medium,0.9931036249090307
P84126_THETH_Chan_2017,int8_dyn_asym,254,1519,80,1.365,3.079,1112.5,58.61,0.5976489506269073,OrganismalFitness,Medium,0.9986693312013677
P84126_THETH_Chan_2017,int8_dyn_sq,254,1519,80,3.795,2.893,400.3,21.08,0.5984996513939614,OrganismalFitness,Medium,0.9980466571995901
P84126_THETH_Chan_2017,int8_wo,254,1519,80,0.557,2.89,2727.7,143.63,0.5963570966723042,OrganismalFitness,Medium,0.9996500857596641
PABP_YEAST_Melamed_2013,bf16,577,37708,75,1.595,5.772,23644.0,47.02,0.6848000495595015,OrganismalFitness,Medium,0.9999088250163922
PABP_YEAST_Melamed_2013,fp32,577,37708,75,6.651,11.646,5669.6,11.28,0.6837148338345407,OrganismalFitness,Medium,1.0
PABP_YEAST_Melamed_2013,fp8_dyn,577,37708,75,1.86,3.226,20278.2,40.32,0.6800803915093971,OrganismalFitness,Medium,0.9973597872487526
PABP_YEAST_Melamed_2013,int4_wo,577,37708,75,10.905,2.089,3457.9,6.88,0.688891740539906,OrganismalFitness,Medium,0.9904916715449787
PABP_YEAST_Melamed_2013,int8_dyn,577,37708,75,5.243,3.262,7191.4,14.3,0.6786658413816056,OrganismalFitness,Medium,0.9946468114806568
PABP_YEAST_Melamed_2013,int8_dyn_asym,577,37708,75,3.301,3.579,11423.6,22.72,0.6853401080372356,OrganismalFitness,Medium,0.9991354780367363
PABP_YEAST_Melamed_2013,int8_dyn_sq,577,37708,75,5.264,3.358,7162.7,14.25,0.6820235966151954,OrganismalFitness,Medium,0.9984292808925603
PABP_YEAST_Melamed_2013,int8_wo,577,37708,75,1.865,3.143,20215.6,40.21,0.6839135385823608,OrganismalFitness,Medium,0.999838539038775
PAI1_HUMAN_Huttinger_2021,bf16,402,5345,379,2.792,5.639,1914.3,135.74,0.33441395393057466,Activity,Medium,0.9997263272146947
PAI1_HUMAN_Huttinger_2021,fp32,402,5345,379,19.55,11.375,273.4,19.39,0.33475918594356313,Activity,Medium,1.0
PAI1_HUMAN_Huttinger_2021,fp8_dyn,402,5345,379,3.939,3.063,1357.1,96.22,0.3399491778226739,Activity,Medium,0.9930626683082014
PAI1_HUMAN_Huttinger_2021,int4_wo,402,5345,379,35.696,1.956,149.7,10.62,0.3507493058623236,Activity,Medium,0.9718701582998396
PAI1_HUMAN_Huttinger_2021,int8_dyn,402,5345,379,22.073,3.002,242.1,17.17,0.33944870127125915,Activity,Medium,0.9895888016445282
PAI1_HUMAN_Huttinger_2021,int8_dyn_asym,402,5345,379,9.312,3.31,574.0,40.7,0.3326320490035817,Activity,Medium,0.9975465446498565
PAI1_HUMAN_Huttinger_2021,int8_dyn_sq,402,5345,379,22.127,3.011,241.6,17.13,0.3379041752525033,Activity,Medium,0.9949419659185068
PAI1_HUMAN_Huttinger_2021,int8_wo,402,5345,379,3.8,3.01,1406.5,99.74,0.3349270901599479,Activity,Medium,0.9994916240947541
PA_I34A1_Wu_2015,bf16,716,1820,674,9.099,5.88,200.0,74.07,0.041278943667767236,OrganismalFitness,Medium,0.9991439971769722
PA_I34A1_Wu_2015,fp32,716,1820,674,67.303,11.858,27.0,10.01,0.041055388106618136,OrganismalFitness,Medium,1.0
PA_I34A1_Wu_2015,fp8_dyn,716,1820,674,11.383,3.355,159.9,59.21,0.04547520589217747,OrganismalFitness,Medium,0.994172558118128
PA_I34A1_Wu_2015,int4_wo,716,1820,674,112.938,2.197,16.1,5.97,0.04625270819696938,OrganismalFitness,Medium,0.984893841568263
PA_I34A1_Wu_2015,int8_dyn,716,1820,674,41.863,3.367,43.5,16.1,0.03761440875991929,OrganismalFitness,Medium,0.903582763809023
PA_I34A1_Wu_2015,int8_dyn_asym,716,1820,674,27.218,3.793,66.9,24.76,0.04150809785891982,OrganismalFitness,Medium,0.9918017047390741
PA_I34A1_Wu_2015,int8_dyn_sq,716,1820,674,42.338,3.485,43.0,15.92,0.03980497304443943,OrganismalFitness,Medium,0.9950981163924428
PA_I34A1_Wu_2015,int8_wo,716,1820,674,11.726,3.251,155.2,57.48,0.04210101403408606,OrganismalFitness,Medium,0.9987971175684587
PHOT_CHLRE_Chen_2023,bf16,118,167529,118,13.925,5.413,12031.2,8.47,0.7174811355356765,Activity,High,0.9999212724831485
PHOT_CHLRE_Chen_2023,fp32,118,167529,118,15.956,10.936,10499.6,7.4,0.7141565993258656,Activity,High,1.0
PHOT_CHLRE_Chen_2023,fp8_dyn,118,167529,118,14.753,2.798,11355.6,8.0,0.733100083270581,Activity,High,0.9952360404669878
PHOT_CHLRE_Chen_2023,int4_wo,118,167529,118,16.7,1.731,10031.8,7.07,0.7322341273431909,Activity,High,0.9932738226400635
PHOT_CHLRE_Chen_2023,int8_dyn,118,167529,118,18.492,2.877,9059.7,6.38,0.6959203997072373,Activity,High,0.9876065609380749
PHOT_CHLRE_Chen_2023,int8_dyn_asym,118,167529,118,15.138,2.871,11067.0,7.79,0.7155451468746916,Activity,High,0.9983372776232687
PHOT_CHLRE_Chen_2023,int8_dyn_sq,118,167529,118,18.114,2.901,9248.4,6.51,0.7175145410409834,Activity,High,0.9976548036842627
PHOT_CHLRE_Chen_2023,int8_wo,118,167529,118,13.864,2.784,12083.6,8.51,0.716302184357621,Activity,High,0.9997902244092256
PIN1_HUMAN_Tsuboyama_2023_1I6C,bf16,39,802,39,0.107,5.352,7463.5,364.49,0.521608025705799,Stability,High,0.9998333115151227
PIN1_HUMAN_Tsuboyama_2023_1I6C,fp32,39,802,39,0.331,10.813,2426.0,117.82,0.5204623736203821,Stability,High,1.0
PIN1_HUMAN_Tsuboyama_2023_1I6C,fp8_dyn,39,802,39,0.42,2.723,1909.8,92.86,0.5123706384245144,Stability,High,0.9959800356073883
PIN1_HUMAN_Tsuboyama_2023_1I6C,int4_wo,39,802,39,0.413,1.668,1940.4,94.43,0.4997145674381432,Stability,High,0.9821910785133808
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_dyn,39,802,39,1.827,2.84,439.0,21.35,0.531436763967468,Stability,High,0.9893724313425366
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_dyn_asym,39,802,39,0.599,2.805,1338.9,65.11,0.5273220180592609,Stability,High,0.9978818318800212
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_dyn_sq,39,802,39,1.803,2.854,444.7,21.63,0.5124290917665109,Stability,High,0.9971328854628548
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_wo,39,802,39,0.157,2.754,5109.9,248.41,0.514047861419481,Stability,High,0.999509158263651
PITX2_HUMAN_Tsuboyama_2023_2L7M,bf16,52,1824,52,0.159,5.361,11480.4,327.04,0.5847623740764032,Stability,High,0.9999276270654431
PITX2_HUMAN_Tsuboyama_2023_2L7M,fp32,52,1824,52,0.622,10.832,2933.8,83.6,0.5864404977494572,Stability,High,1.0
PITX2_HUMAN_Tsuboyama_2023_2L7M,fp8_dyn,52,1824,52,0.59,2.735,3090.2,88.14,0.5971367558019111,Stability,High,0.997893284860206
PITX2_HUMAN_Tsuboyama_2023_2L7M,int4_wo,52,1824,52,0.724,1.681,2520.1,71.82,0.6353254492480189,Stability,High,0.9830614270345311
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_dyn,52,1824,52,2.579,2.849,707.2,20.16,0.6046025628866475,Stability,High,0.9963017760536703
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_dyn_asym,52,1824,52,0.839,2.812,2173.2,61.98,0.5821101505268896,Stability,High,0.9991558519269228
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_dyn_sq,52,1824,52,2.531,2.866,720.6,20.55,0.591523370746718,Stability,High,0.9990385487005965
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_wo,52,1824,52,0.222,2.759,8208.7,234.23,0.5888539374693119,Stability,High,0.9998318187967695
PKN1_HUMAN_Tsuboyama_2023_1URF,bf16,71,1301,71,0.185,5.378,7016.2,383.78,0.23451610632719513,Stability,High,0.9996335934728333
PKN1_HUMAN_Tsuboyama_2023_1URF,fp32,71,1301,71,0.929,10.862,1399.9,76.43,0.23562451483207225,Stability,High,1.0
PKN1_HUMAN_Tsuboyama_2023_1URF,fp8_dyn,71,1301,71,0.738,2.753,1762.6,96.21,0.24218902712448437,Stability,High,0.9946765184087035
PKN1_HUMAN_Tsuboyama_2023_1URF,int4_wo,71,1301,71,1.263,1.697,1030.3,56.22,0.2631493609515718,Stability,High,0.9801640142868346
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_dyn,71,1301,71,3.28,2.863,396.6,21.65,0.2369712973236422,Stability,High,0.9787262805036308
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_dyn_asym,71,1301,71,1.065,2.823,1221.2,66.67,0.2320729578154555,Stability,High,0.9972065881261669
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_dyn_sq,71,1301,71,3.236,2.884,402.1,21.94,0.237645514475169,Stability,High,0.9966454036138473
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_wo,71,1301,71,0.264,2.766,4921.8,268.94,0.23669623793463507,Stability,High,0.9994099480775754
POLG_DEN26_Suphatrakul_2023,bf16,900,16897,900,16.065,6.026,1051.8,56.02,0.2742675660821531,OrganismalFitness,Low,0.9994943339418447
POLG_DEN26_Suphatrakul_2023,fp32,900,16897,900,114.133,12.142,148.0,7.89,0.2753810678537124,OrganismalFitness,Low,1.0
POLG_DEN26_Suphatrakul_2023,fp8_dyn,900,16897,900,19.505,3.529,866.3,46.14,0.2695161234133182,OrganismalFitness,Low,0.9910473752703366
POLG_DEN26_Suphatrakul_2023,int4_wo,900,16897,900,190.039,2.343,88.9,4.74,0.2524751634613468,OrganismalFitness,Low,0.9665019928617742
POLG_DEN26_Suphatrakul_2023,int8_dyn,900,16897,900,65.337,3.513,258.6,13.77,0.26511416455429543,OrganismalFitness,Low,0.9718732783786728
POLG_DEN26_Suphatrakul_2023,int8_dyn_asym,900,16897,900,45.417,4.079,372.0,19.82,0.27527210362588306,OrganismalFitness,Low,0.9950870237175957
POLG_DEN26_Suphatrakul_2023,int8_dyn_sq,900,16897,900,66.274,3.659,255.0,13.58,0.2710696323919791,OrganismalFitness,Low,0.9921874202748083
POLG_DEN26_Suphatrakul_2023,int8_wo,900,16897,900,20.096,3.397,840.8,44.79,0.2743355993973219,OrganismalFitness,Low,0.9990987071731345
POLG_PESV_Tsuboyama_2023_2MXD,bf16,53,5130,53,0.226,5.362,22655.6,234.51,0.11338175142847023,Stability,High,0.9997573121502025
POLG_PESV_Tsuboyama_2023_2MXD,fp32,53,5130,53,0.695,10.836,7380.2,76.26,0.11437072413137611,Stability,High,1.0
POLG_PESV_Tsuboyama_2023_2MXD,fp8_dyn,53,5130,53,0.658,2.736,7794.5,80.55,0.10722466348873537,Stability,High,0.9976965320578859
POLG_PESV_Tsuboyama_2023_2MXD,int4_wo,53,5130,53,0.81,1.681,6331.1,65.43,0.12027337935453009,Stability,High,0.9928312244625672
POLG_PESV_Tsuboyama_2023_2MXD,int8_dyn,53,5130,53,2.644,2.85,1940.0,20.05,0.052198182869329104,Stability,High,0.977501689618069
POLG_PESV_Tsuboyama_2023_2MXD,int8_dyn_asym,53,5130,53,0.91,2.814,5638.8,58.24,0.10957762152345202,Stability,High,0.9976413421176312
POLG_PESV_Tsuboyama_2023_2MXD,int8_dyn_sq,53,5130,53,2.596,2.867,1976.1,20.42,0.1072059139140499,Stability,High,0.9983078596019636
POLG_PESV_Tsuboyama_2023_2MXD,int8_wo,53,5130,53,0.291,2.759,17624.3,182.13,0.11559505665422537,Stability,High,0.9996747452917004
PPARG_HUMAN_Majithia_2016,bf16,505,9576,504,4.745,5.719,2018.2,106.22,0.7363449856229829,Activity,Medium,0.9998090222393203
PPARG_HUMAN_Majithia_2016,fp32,505,9576,504,36.106,11.533,265.2,13.96,0.7359832233952014,Activity,Medium,1.0
PPARG_HUMAN_Majithia_2016,fp8_dyn,505,9576,504,6.106,3.159,1568.4,82.54,0.7351156600641766,Activity,Medium,0.9952051185246049
PPARG_HUMAN_Majithia_2016,int4_wo,505,9576,504,59.511,2.036,160.9,8.47,0.723157713792339,Activity,Medium,0.9825525322694821
PPARG_HUMAN_Majithia_2016,int8_dyn,505,9576,504,27.135,3.205,352.9,18.57,0.7299844624616435,Activity,Medium,0.9901673209815343
PPARG_HUMAN_Majithia_2016,int8_dyn_asym,505,9576,504,14.974,3.468,639.5,33.66,0.7331384231192644,Activity,Medium,0.9982309744663667
PPARG_HUMAN_Majithia_2016,int8_dyn_sq,505,9576,504,27.232,3.29,351.6,18.51,0.7318764858480701,Activity,Medium,0.9974350344607489
PPARG_HUMAN_Majithia_2016,int8_wo,505,9576,504,6.276,3.09,1525.7,80.31,0.7356210845296257,Activity,Medium,0.999650130553214
PPM1D_HUMAN_Miller_2022,bf16,605,7889,420,4.692,5.794,1681.5,89.51,0.627602872600865,OrganismalFitness,Low,0.9998788373725129
PPM1D_HUMAN_Miller_2022,fp32,605,7889,420,32.795,11.69,240.6,12.81,0.6275136006539104,OrganismalFitness,Low,1.0
PPM1D_HUMAN_Miller_2022,fp8_dyn,605,7889,420,6.051,3.253,1303.8,69.41,0.6291169076844673,OrganismalFitness,Low,0.9968022203995944
PPM1D_HUMAN_Miller_2022,int4_wo,605,7889,420,59.476,2.111,132.6,7.06,0.6238943984554273,OrganismalFitness,Low,0.985751797496813
PPM1D_HUMAN_Miller_2022,int8_dyn,605,7889,420,24.227,3.284,325.6,17.34,0.6254290256788211,OrganismalFitness,Low,0.9927995240806762
PPM1D_HUMAN_Miller_2022,int8_dyn_asym,605,7889,420,14.555,3.624,542.0,28.86,0.6260705317500426,OrganismalFitness,Low,0.9987615754313426
PPM1D_HUMAN_Miller_2022,int8_dyn_sq,605,7889,420,24.375,3.384,323.7,17.23,0.625280188065941,OrganismalFitness,Low,0.997459251098593
PPM1D_HUMAN_Miller_2022,int8_wo,605,7889,420,6.188,3.165,1274.9,67.87,0.6273633061414557,OrganismalFitness,Low,0.9997652799058558
PR40A_HUMAN_Tsuboyama_2023_1UZC,bf16,63,2033,63,0.187,5.37,10887.3,336.9,0.7385165288958382,Stability,Medium,0.9998713610777255
PR40A_HUMAN_Tsuboyama_2023_1UZC,fp32,63,2033,63,0.799,10.849,2545.0,78.85,0.7399970964876119,Stability,Medium,1.0
PR40A_HUMAN_Tsuboyama_2023_1UZC,fp8_dyn,63,2033,63,0.687,2.745,2960.4,91.7,0.7403584840929827,Stability,Medium,0.9973196442758264
PR40A_HUMAN_Tsuboyama_2023_1UZC,int4_wo,63,2033,63,1.023,1.688,1986.7,61.58,0.7598237909965045,Stability,Medium,0.9888492032811813
PR40A_HUMAN_Tsuboyama_2023_1UZC,int8_dyn,63,2033,63,2.937,2.857,692.1,21.45,0.7444304526622986,Stability,Medium,0.9916466998423688
PR40A_HUMAN_Tsuboyama_2023_1UZC,int8_dyn_asym,63,2033,63,0.971,2.818,2093.9,64.88,0.7339836415595477,Stability,Medium,0.9984125923017253
PR40A_HUMAN_Tsuboyama_2023_1UZC,int8_dyn_sq,63,2033,63,3.054,2.877,665.7,20.63,0.7380244176588431,Stability,Medium,0.9987539102223021
PR40A_HUMAN_Tsuboyama_2023_1UZC,int8_wo,63,2033,63,0.258,2.763,7892.1,244.19,0.7394802231606633,Stability,Medium,0.9997605402834674
PRKN_HUMAN_Clausen_2023,bf16,465,8756,465,4.007,5.684,2185.0,116.05,0.6579702002700166,Expression,Low,0.9998373476786807
PRKN_HUMAN_Clausen_2023,fp32,465,8756,465,32.06,11.47,273.1,14.5,0.6575540735808585,Expression,Low,1.0
PRKN_HUMAN_Clausen_2023,fp8_dyn,465,8756,465,5.306,3.121,1650.1,87.64,0.6569817477933685,Expression,Low,0.9960694883139753
PRKN_HUMAN_Clausen_2023,int4_wo,465,8756,465,50.632,2.001,172.9,9.18,0.6561175277984377,Expression,Low,0.9831525449478804
